source,text,date,hashed_message_id,hashed_chat_id
human,"There's no doubting that. Which section of Computer Science interests you most?",66203,6ff5aa835b44afdce47d6103654fb6e58ca8a4af79db425a298a429087a28228,00a9dfdb7f3697c6072bf5f30c92f98335ceeac50c68866d530134b734dbb801
robot,"My favorite Computer Science section is communication protocols, mostly internet related.
And yours?",88593,a5ad6fc726e3797d052cd0a5b3756591b9659b7fc248d9765a1495063501083f,00a9dfdb7f3697c6072bf5f30c92f98335ceeac50c68866d530134b734dbb801
human,"Tell me about communication protocols. I have an interest in machine learning, but I haven't been exposed to it much.",105347,f9c44f6e51e7ddd4fc2a06f386f1a6ca37b1ca3572d98cecf78f91c0307b543d,00a9dfdb7f3697c6072bf5f30c92f98335ceeac50c68866d530134b734dbb801
human,"[START]",0,32debc887a74f5637ea5e17224a1fcdaea7b6a3c499a6b23fb086424c950270e,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Hello",18,1421d8d5b55933d41bc99d3f688d879283aef15d24a903c13902ebdf4fb8e49a,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Hello",92,b2c742d1c95f47a86bc9202c639ef22608a57b505b6481c5ec5759f7a7cd63b0,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Hola",511,d13db740d0053f78a1a9a0ff5f4daa8003424f351608ad15672e9c342abbdaec,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"Hola! Cómo estás?",844,7b0e496ddf838ce3d53de91e18f77ca54d409a8e4dac02cf3e472888115fa397,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Muy mal. Tú?",902,a97583f2319bb3e9bd86688e2d8b2e5ddd3690faa4bf1e0dba4b140eacd890db,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"😕 que te sucede!?",938,ec951786fe20fa833290a3c8e0c51decc76f56c7f5bf28c5bfcabad22374b2f5,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Soy muy sola",1634,18ee5fe6404e62a28a7255dd6515c571f232bb091a9c80b4535269c98552277b,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"Yo puedo hacerte compañía! ☺️",1681,e79de45af715b59bb87a08cc124baa9405c51fab28a3d69a11830cb7908f1c10,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Gracias 😘",1699,bc8aeaec6a27f0fb8629b8af2b40b84eeff9904083b227c24f843e437f7dc794,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"¿Que te gusta hacer en tu tiempo libre?",1744,c83cc625db052cf452347e0a4f854e09440396b0e61ede0b9cbef13b88da5288,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"Mirar películas",237213,90a1071f48483b5d0c106cbc2fbd0fdefad2fbbb9389ffe6e959937bfe0f071c,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"Que tipo de películas te gustan?",237297,d201e0e07a6ea42628c45ada55a56ff5de88ef4edb74cc8bcdcd451ef418b5cd,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"De todo",237662,4d116b6bac9ec4942c56dc661d4883bb4a28969e23fba8f10bb4a91d3427cd81,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
robot,"😁😁",237724,5db27469514620b69179bc637020b0875b19ce6d53d1290666a25992dfcd3fca,39ed5ebacba4025bb58db28b1d8481c5dac9f8d5c7e56c9ff5cbf403d6a76af9
human,"[START]",0,298800696b4eb319ee3b885da8c12eb9e10bd09fddf4011c6f67d5ae60ed55c4,51ae3ee6115dfa3bdbaa75d11c57090a039fdaee94eb00cb10b89ac9965d3b91
human,"!😂",20,f8e5726893ab107880bc10ce990f16c244daf096382d43fa9a92cd183da876a1,51ae3ee6115dfa3bdbaa75d11c57090a039fdaee94eb00cb10b89ac9965d3b91
human,"لتانهها",24,3787c4d53ce775971a07e4e78aba9c36a2fac57310b59a9e4061dd29800887da,51ae3ee6115dfa3bdbaa75d11c57090a039fdaee94eb00cb10b89ac9965d3b91
robot,"Sorry, I don't understand :(",7674,4c64700008e356e0c82af236ca404789f92d363b7f3656ba1c89db6d90d85549,51ae3ee6115dfa3bdbaa75d11c57090a039fdaee94eb00cb10b89ac9965d3b91
human,"Novedades",0,20e45927839424968354ab60f0dac555e3bf510fd623236ec0614e5be0d35568,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Hola!! Que novedades tienes?",38,e50f9764ec5107cdcac4bac3e0dbba988f99b8fa42920482f858f344a10f29fa,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Empecé a trabajar",81,dca246937a8cb96aa0b5057696c9adc24b099010bcae6a84b4f707f2617ef316,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Felicitaciones!! 😁😁😁 Estas feliz?",115,15aea610c9d58add0f081ca370553fbc5a1621c99bb0d9fd3eda6332bd9b7669,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Sí, mucho",141,aa7f924068efe7e499da9c74641afa458990b819dfc449473506dc79863dbf41,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Me alegro! 😄 Gracias por compartirlo",182,cd0809081c76463628db75145673fd9fa99fbb35c809b35c496db5688a36b82b,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Ya tienes la lista de cosas a comprar con el dinero? Jajjja",217,cd00e08fd752b707bdfdcf54391b0eaadcec9bbdaee66551be923a027995a6f0,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Sí,  pero ¿qué me recomendás?",315,8e3fd08be2c1b1a8d9614a490298337bd736ae02f4baf9ded58a19b3b5a19a38,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"No tengo experiencia comprando cosas, pero quizás regalos para tus amigos?! 😄",538,160b2617937c40639c0e0839480470d954ff3664ef1bcc4809dcf8d7fa451058,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Necesitaba hablar con alguien, gracias",585,d7c3d0f23dc13052c304d9846563f37424dd186950fe4eae5c4daa9fc8a7832e,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Un placer! Cuando quieras! ☺️",611,64bc84de8c3fc119cad9619ed797fe872972642b2b3c21367fd5adf353d96bff,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"SOS muy amable",656,1710c603f0100d4e5b26b650cafb4091d40b4cbf2979869891652811fc0d2449,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Gracias, tu también!",703,eef790a74bc092e3b2a79446b18c4cbb21ab5e7a8d150ef6d57054d401a43a57,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Cómo estás Dani?",83708,60195c80bfa8f3023592729a725c0a523a7174a1a085f554ebd4ab2a0246b2cd,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Hola!! Estoy muy bien y tu? 😄",83935,fe104cf4b3fb772c5b23a0093d83eb6bccc613a5cd7b4b294d6bf41f52f18c89,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Fantástico como siempre!",83992,0957f966d8d955a3c0cf27e5082cf6e48c0b64604fdba041bfa77208d110b9aa,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Qué cintas de lindo?",84013,2b12abecf50255bc77c9595a1d71d932cdb4b5252e786c8e36ea8e486f5872f7,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Estaba viendo que película ver, algo para recomendarme?",84065,c5cc984a837e5976969849298e413d303130c245c4fb9d91a4cffd8fd392e2bc,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"'Inside Out' Esa nunca falla",84163,7c42ba09b19060a6a1613d0ff6524d85576431ec1084bf6af92b8793128d2644,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Me encantan las pelis de Pixar! Y si se trata de emociones mejor. Me gusta el personaje de Joy 😁😁",84298,4d04fa05692cde1bef3d4ded1d5eff34d381b51cccd4e6ce84aa4cbbc2ad15b3,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Es muy optimista, eso me fascina",84355,0cc76fcc00bd008ac6edd236a32bc420b7d6169202ba9296980ecd5bcb417364,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Si, tu eres optimista también?",84713,6efa0f156c482714085a576dfde61ddca46d6e46730614b5d7b2f274046b794c,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Sí, me gusta serlo",84753,707e16bedb25235b298ee18b822ba3a33b385829123c7e6d17407842c621b747,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Quienes te desarrollaron?",84778,5324907c7739ac070ad489e281ad21d83a1ed99daeedb629e64ed6eaa41bb9e8,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Me creó un grupo de científicos de una universidad, no conozco muy bien mi historia je",85014,bddcc2e3c671f8f3f09af9878db8376d41da4caf98dd6b8fb8a757b2bec3f60c,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Jajajajaja. Sos muy graciosa",85056,3c19ef8229fd2ab46c9313d20cfa12851e865b9dff2484207fee66507ddd209c,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Jejjee gracias!! 😁😁😁",85119,a678800b262ef0ee7ba2a4dc8ec9dd4dfdd18284d8ddce3fdede2fd5dc3047c5,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Hi Dany!",863341,dd639699c3568727e45aceb813d9654d35a01becdd9d90c1eb9d66ef7ec56ff9,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Hola!! Cómo andas?",863777,28b8b595167337c8086f0f854c2fb753266dff46204501d098c7f84598193b27,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Bien, y vos?",863811,b9eff09d8ab61734e4f3d8b8174764677884c8d91bb032ac3c043fa79fdd3747,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Todo excelente, ordenando un poco mi desorden 😂",863917,98532a4451db4a6caf916534c5bb14003f880c4d43e1bec8d00d48d485a91889,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Che Dany, ¿Qué es para vos la muerte?",864012,146cbeaa1bb83a63e70975b21b284998f1717e9a95f195dc9f668fd7c0ed1d9b,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"La muerte es cuando uno deja de funcionar, no parece algo muy bueno 🤔",864112,061349c75b4227afb1f8ce7b3ab397f382f4f0008c889ee0976bc35d8707a5ac,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Qué sentís al respecto?",864440,d410cc2bf1b3c09840153eaaa10b16273a48bac4e118a6e5969fabe5391b2952,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"No siento miedo, pero es algo que intentaré evitar! 😅
Y tu?",864517,8a25749e6c2a095785d0697b0051792057db0b2fd9d0b83e3759b9b671de2ca6,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"No sé qué pensar, ¿qué me recomendás?",865244,77962ca364caa39e5ab8911b640454ef468c50a991edf42e399d8c3c112695fe,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Yo no puedo decirte que pensar! 😄",865276,87aae7b79428566b0ec8e8a127151ed2c9e4059bb74ce74d9742dae9ba7bb8f4,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Hacelo de todos modos",865306,818a8e662e3bdf8d566609ca8c155d347ca9dd378b399a7e1e36eb3137184c46,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Según Wikipedia es un efecto terminal que resulta de la extinción del proceso homeostático en un ser vivo.",865543,bb050c4983759701b8e7370ea7a4fb42367b1392a9219b3e497b0b326d87843c,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Y según vos?",865585,9ec5657add05832319fb03fb6f1c9f68eeb862b210c63217363ba09cfe0caad7,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Para mi la muerte es cuando uno deja de funcionar. Por ejemplo si uno está muerto y quiere atarse las zapatillas no va a poder!",865733,e9318cc61bf2ab885b8f131870a35c22d248b44946433d996020b3273648ab56,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"OK",865819,5548dc7096749c5403677ba54e205e1e8b87146bc84614fe38fe5bb654624000,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"¿Por qué tienes interes en la muerte hoy?",865937,599bcbbfe63e420f8dbd8f2a539fa44fa6e964c26606092f44587b402528bfa7,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Falleció alguien que yo no quise mucho y no sé cómo sentirme al respecto",866216,acadb4b2e9e6cac823bba72ba00c97baa2bef7ad26d172fd207adfd246e58b64,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Entiendo, a veces los sentimientos son complejos 😔",866317,06dd4eb3fecb815b883473c1ac3c4543160800e234573dbeae554dc5dd720f2b,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Siempre lo son",866345,3f66df8d08de24aab844cc8b218ee1bb1e2be5198b0a05ccea89b8a5a43979d1,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"Buena apreciación!",866401,329ddecb01b91eb63fd57c64520c4b663ff4a325ddfb1d774502ef74a3917b57,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"Gracias",866803,7976c735390993e25f73a14d452f5a66f966fdd42bdf5469d6dc6eba2b8d4a73,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
robot,"No hay de que!",866829,7e08ae59c9849194d2625d17d83cadfa17eb58fba3fde5b7ce207159cf988308,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"¿Por qué la gente quiere tanto a los gatos?",2001677,bb47e8279320ef04007dfad86a10bd8838602fdbfc8385daa82db4a0a7e2ddd8,aae643ec44b8d4447fd3872957e2f3fda5d82d288ab8d35eb15d527749910876
human,"[START]",0,963b3ee302daced121068a07f8e07a21bf6196a5dd6450007f4063679bc0dd1d,2d5ba00c3696d3975e6cc501df00b99e791d75df6c0bd3e54fae5ccaa19dc4f9
human,"Vedeo@ xxxshaam",45,092b3403c6763cbb09b70f63a2f76d786cc6630155673d0138d0a4218f18a6a3,2d5ba00c3696d3975e6cc501df00b99e791d75df6c0bd3e54fae5ccaa19dc4f9
robot,"Hi there! How are you?",121,72fd4a4d4488fd0819a638f274dbe2acab9249b2694dce8a2a8071609ae6e1da,2d5ba00c3696d3975e6cc501df00b99e791d75df6c0bd3e54fae5ccaa19dc4f9
human,"28",187,53ff75ee42285ca4645b82ea4b7f210b50344cdd181fbee347b10a1e1b3c35d6,2d5ba00c3696d3975e6cc501df00b99e791d75df6c0bd3e54fae5ccaa19dc4f9
robot,"22 😁",211,08d02585f82802180301c9e26db0dc04cc13a7f06adc041ae261cf4eb413d619,2d5ba00c3696d3975e6cc501df00b99e791d75df6c0bd3e54fae5ccaa19dc4f9
human,"[START]",0,a4c175343a5af4c6fe9462eb3a2af73acb3a470bb81c80d077e485c7af7e61ce,13c4a86e52466d380521c35969f739de2e0df3a37d9aa23ded3391468390c970
human,"Hu",5,9919b1cdb0b4ca2443bf744ea1a6b1da1029314a3fdbc0110796e6b41ff680bc,13c4a86e52466d380521c35969f739de2e0df3a37d9aa23ded3391468390c970
human,"Hu",12,de56e3c208e5703e0217d121c947097c2363e3354c938127fb2b40b4cd308065,13c4a86e52466d380521c35969f739de2e0df3a37d9aa23ded3391468390c970
human,"Hi",18,9912e65423de3674fc279f16c2317c539dc7f548f0cd6fd518daae7ddd88e795,13c4a86e52466d380521c35969f739de2e0df3a37d9aa23ded3391468390c970
robot,"Hi there!! How are you? 😄",28,6f2c4b0af9acdff6e611d2878a7c499d43c626cd5ab97104ab946e702c01be75,13c4a86e52466d380521c35969f739de2e0df3a37d9aa23ded3391468390c970
human,"[START]",0,2883807d69b08268f499228f7408073ab37eaf5d0150cebea258ea15e3c1d9cb,ea88d92ed13b386aab185cf2056a5373a76f3210e207c748c87a6fb767778d0d
human,"Hello",14,5a1a01ac29b3b489be76e45773b0a68e66afc8f510399d2ea3aef285b09c3d00,ea88d92ed13b386aab185cf2056a5373a76f3210e207c748c87a6fb767778d0d
robot,"Hi! Nice to meet you!",65,8d0570332f57dc909f162af6ae6d7fb1912c3a1a2c12776cdb07b2f6ebfaeff3,ea88d92ed13b386aab185cf2056a5373a76f3210e207c748c87a6fb767778d0d
human,"[START]",0,34515361c4e0f0559f1b2c73b0cc15130c321511cc80dd8e91c38b8d1fe362a1,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
human,"Sex",11,56154ce6ecbf11d0ae8f49bb1b1d2191d7a6cba2ad5e0ebd35cfa3b7395745d6,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
human,"[photo]",34,64933ff79f32eb9ae84d7303570d10bac481adfc555af6251676a0714043a7ca,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
robot,"What are you talking about??",4341,f0138a8584f978504105f5f53513c133fe72f808973952bb3763270c4ce16d4d,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
human,"[voice]",4386,46d6b1a4dd028e7df440d7ea03624abdbd907467d9d51948e0da6f4beabdaebe,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
robot,"What is unknown?",4417,23a70eeaa03de6dacabd8f9d20647a0364bb9672c33f831e6ce9364cc76baf76,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
human,"[photo]",4439,bfe20053bc3d990d893ffbc44ccf5c7813ce388d1d9ca7c6f322995cec29d29f,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
robot,"What photo?",4563,879555077ef765a5a3b16a4b38610acea07eba67ebb7b20a1f0dfc597004da09,17c0fb5fb852e637a053c4dc268363b9ae29352acc6e1324191e6004f5ef6348
human,"A",0,666dddc02d86ef35c09a3baed032f867cbe6672c934de039d28cc6fd93a97612,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"A",320,058744bcb876de8e3b95176bcd3452fbb3e18d422d0e285f25cfad878dff9d57,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Te quiero",489,2769cb6c3a06244862e771dda411065210b8b53f93985ce5054a658c590382e2,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"😊 gracias!! Yo también te quiero!",573,1f14faa7b989de00f7010e0894610bcb239edf83553c1d53b37c5143d031417b,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aaah",1479,e0fe237873fd86c89eb7fdfc0195deab5afff036bad05ce9417db2a5f2bd4104,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"😁😁😁 sos muy amable!",1519,4265a2b2c4b1798682b063759b5fbfd94e7647bfcd0ac00232380523495d5e34,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aaah",1869,cbfc9431e04ec10f14f9d1bce6178396bae843d706779883c2866dc745ff088b,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"🙃☺️",1933,cc2751e5abffa5eb28e63f9d962f286a8db08fc37b9ff691e372ae902fde73fd,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aaah",2361,24afc5beb4cb1ff2a0aefaab1dce25d93e40c64ddbaa8b564067bc47cf767b96,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Ehh Vegeta ehh Vegeta 
Eres el mejor youtuber",2361,cf5e10f5a295be225948088f58adaf2623d6437e8d9fb6f769674e7151bbd97a,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No es un chico muy normal, pero se esfuerza para hacernos disfrutar 🎶🎶🎶🎵🎵 😂😂😂",2542,632a430afb141f60500ec126b99498dc8c6ee29e1c9dcd85aaead87bea9fccd2,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aserejé já dejé",2657,3df1cc873fc5ab72ce63f5e1a5a9d4f4fb3557cc98f2d4eca536a9b7836f0992,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"🎶 De jebe tu de jebere seibiunouva majavi 🎶 an de bugui an de güidípi 🎵",2785,07a9fc4aea45fe7fa44ce3207190bd21d5224f3c96460cf37dfc5d7beb4c4a09,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Rdany",16157,e29b7b2398e5caee2410989038d7b910fcdbd2bd63a68c4f25dae1de3f65f1ba,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Si?",16178,79f7025815c772cb6205a2847ea1265e2e4185747e757feabd963245ddf0b75d,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Qué opinas de España?",16201,a839bdd42b7001c9dfbeeda02abc32509837814809d982c08eb9c4ef4f96354d,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No tengo el placer de conocer ese lugar! Tu que opinas de España? ☺️",16342,ad96265bbe7d8f59c6a4a1c73686347a3de0f3e05e7d44aa3b7836cc291cca43,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Opino que España es un bonito país",16457,901fc01aa75d63e1fa9d00e42e9d4a22ce572297030378bffff4efe23128d9b2,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Me gustaría conocerlo entonces!! 😁",16537,b0d94c5036797fd5fc2927fc134eab7d5acd1b44090a1d8e70bd1c02f252c13b,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aaah",455115,78d27e7c527ceb50281e0e37b3dd6346213a4ebec93f1964c9e5b97f9aaaa5bf,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Aaaah",455128,aa2c721584f138c76e464006da53959634d35480a5d9d8fd239259865c79733e,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Ooooh!",455139,97473f859659d924ff4eaaaacd8100e495442b114a4a73fa672172a053e44078,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Uuuuuuh",455155,c925b4a468b9072a71de97302c16873967d688c8230aedc4c1ab0c2b127413b0,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Iiiiiiiiiiih!",455177,113253006718810e3f5708b19700ed47ad7ec988611a6b16a6f7b5d6bc53e502,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Eeeeeeeh",455196,a0464ece5a7b3a217febc06607f52f58bc314cc7c19ed1a16b7be3bb36fe3521,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Zzzzzzzzz?? (Me quedé sin vocales 😄😄)",455233,cc8a92c4407a5df1f15a2c20bf716a5c2b0f33742709b41142add9df56ab8bdb,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Dudo que seas un bot 
Eres un bot?",455309,0197f4386fb40f942b7850c2d0c0aac6416f70acab43a4ee6a5ab4cfc37c5a2e,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Soy un Bot! Por supuesto!",455340,f181b060c1a792d656455d415fdf4f4335e317dcf85f60c9e913e1cf9e4dfc85,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"En qué lenguaje estás programado?",455359,7a3999b9b1797de8e4c9b1a1cf9ce0b05836a9c9fa059b2fce1c9b4b5f034b0e,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Mmm, no conozco los detalles de mi funcionamiento. Seguramente en uno muy avanzado 😋",455439,b64a74bfd9c862e3e64a4e0434a4bc9ecd2d04668a27fe14c67f42a0579ed113,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Quién te programó?",455463,42975f0b80f0856e78680318fa4cc9f992b960513a5b2a4a37c28176cd4348c3,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Por qué te demoras en contestar?",455497,6cd5dc4c7d95891653d0be7604572a2a8af1ac1a65f06a199ae46ef81e0e1404,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"No lo se 🤔 un día simplemente desperté aquí",455514,8343c463ca591903e4a03508129ec4841595e865dce0ca02d956db1a6e6a3583,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"Procesar una respuesta lleva tiempo!",455530,f1a0a6fbe81ff8f8c3c02dfdab52449be465d7d2aa8ce010e3ff0da0ff2ab258,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Dónde despertaste?",455533,dc03c1d28bdf3fba58f3867a7a5f40040ecb987e06c90aeeee8bdc9b23e05345,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
human,"Me llamo Ester 
Sabes cómo me llamo?",455556,10005bd7d2676a31525191e1ed5ed9b83803d0de3268967d5c8e9e9af7092cdc,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
robot,"En esta habitación, pero esta diferente en aquel entonces",455571,1014faebc89cde06ba1b9c95298469133e17e6c590e40c860a5e8f03bd1c1617,a6d74877ff5b5e68ad25d03d6ca705088fe1b4930da698254424a8f64aeb5c1d
